uid,uname,sp1,sp2,sp3,univ,dept,edu,url,w_score,w_article_num,w_friend_num,w_activeness,w_visit_num
2554763,张义国,医学科学,肿瘤学,肿瘤发生,重庆大学,NULL,教授,http://blog.sciencenet.cn/home.php?mod=space&uid=2554763,83,1384,268,157350,562816
261163,万振昆,医学科学,肿瘤学,肿瘤化学药物治疗,rpt,rpt,rpt,http://blog.sciencenet.cn/home.php?mod=space&uid=261163,57,-1,175,44998,3555
2628234,张文嘉,医学科学,肿瘤学,女性生殖系统肿瘤,吉林大学,白求恩医学院,博士在读,http://blog.sciencenet.cn/home.php?mod=space&uid=2628234,50,-1,1,300,311
2655676,朱建,医学科学,肿瘤学,乳腺肿瘤,"Karolinska Institutet",其它,博士,http://blog.sciencenet.cn/home.php?mod=space&uid=2655676,50,1,1,2100,775
2728390,姚溯,医学科学,肿瘤学,肿瘤诊断,华南理工大学,其它院系,,http://blog.sciencenet.cn/home.php?mod=space&uid=2728390,50,-1,1,500,351
275731,王建秋,医学科学,肿瘤学,肿瘤复发与转移,杭州师范,基础医学部,副教授,http://blog.sciencenet.cn/home.php?mod=space&uid=275731,60,3,5,4160,7682
2757522,马中良,医学科学,肿瘤学,肿瘤发生,NULL,NULL,NULL,http://blog.sciencenet.cn/home.php?mod=space&uid=2757522,63,356,151,99795,676089
276037,俞强,医学科学,肿瘤学,肿瘤综合治疗,中科院上海药物研究所,NULL,研究员,http://blog.sciencenet.cn/home.php?mod=space&uid=276037,71,333,482,95315,1281947
278950,李国庆,医学科学,肿瘤学,肿瘤病因,NULL,NULL,NULL,http://blog.sciencenet.cn/home.php?mod=space&uid=278950,62,10,38,108536,38056
2803990,韩研妍,医学科学,肿瘤学,肿瘤免疫,"LMU München",其它,博士,http://blog.sciencenet.cn/home.php?mod=space&uid=2803990,54,6,3,5900,6742
2815955,谢波文,医学科学,肿瘤学,肿瘤发生,rpt,rpt,rpt,http://blog.sciencenet.cn/home.php?mod=space&uid=2815955,51,-1,3,6500,502
2873048,孙典典,医学科学,肿瘤学,皮肤、体表及其他部位肿瘤,郑州大学,NULL,硕士在读,http://blog.sciencenet.cn/home.php?mod=space&uid=2873048,50,-1,1,300,279
288672,杨军,医学科学,肿瘤学,肿瘤诊断,西安交通大学第二附属医院,NULL,教授,http://blog.sciencenet.cn/home.php?mod=space&uid=288672,51,7,29,7125,41880
2915947,梁文波,医学科学,肿瘤学,肿瘤生物治疗,河北医科,NULL,研究员,http://blog.sciencenet.cn/home.php?mod=space&uid=2915947,50,-1,1,700,251
2924709,周薇,医学科学,肿瘤学,肿瘤免疫,同济大学,基础医学院,硕士在读,http://blog.sciencenet.cn/home.php?mod=space&uid=2924709,53,-1,1,385,194
293721,盛弘强,医学科学,肿瘤学,消化系统肿瘤,浙江大学,NULL,NULL,http://blog.sciencenet.cn/home.php?mod=space&uid=293721,333,207,90,278701,802665
294186,汤富兵,医学科学,肿瘤学,肿瘤预防,北京大学,医学部,硕士,http://blog.sciencenet.cn/home.php?mod=space&uid=294186,181,3,79,61439,9257
2943995,秦中华,医学科学,肿瘤学,肿瘤综合治疗,江阴市人民医院,其它,,http://blog.sciencenet.cn/home.php?mod=space&uid=2943995,50,-1,1,1300,277
2966991,张磊,医学科学,肿瘤学,肿瘤生物治疗,微信公众号：SME,NULL,,http://blog.sciencenet.cn/home.php?mod=space&uid=2966991,119,396,481,63475,1785947
296726,聂思铭,医学科学,肿瘤学,肿瘤化学药物治疗,东北林大,生命科学学院,助研,http://blog.sciencenet.cn/home.php?mod=space&uid=296726,50,-1,28,16923,3145
298030,史晓舜,医学科学,肿瘤学,呼吸系统肿瘤,遵义医学院,NULL,本科,http://blog.sciencenet.cn/home.php?mod=space&uid=298030,87,-1,10,48471,25442
2983272,汪圣毅,医学科学,肿瘤学,消化系统肿瘤,安徽医科大,第一临床学院(第一附属医院),副教授,http://blog.sciencenet.cn/home.php?mod=space&uid=2983272,58,-1,1,590,580
2993857,叶志强,医学科学,肿瘤学,肿瘤遗传,南开大学,医学院,,http://blog.sciencenet.cn/home.php?mod=space&uid=2993857,50,-1,1,400,278
3121133,李兆栋,医学科学,肿瘤学,肿瘤病因,"Harvard University",NULL,其它,http://blog.sciencenet.cn/home.php?mod=space&uid=3121133,57,22,114,35440,68227
320403,廖新化,医学科学,肿瘤学,NULL,中国科学院,NULL,博士,http://blog.sciencenet.cn/home.php?mod=space&uid=320403,79,29,83,191285,395701
3210443,赖庆刚,医学科学,肿瘤学,肿瘤研究体系新技术,成都先导药物开发有限公司,NULL,,http://blog.sciencenet.cn/home.php?mod=space&uid=3210443,60,40,1,6445,14742
3229046,余海新,医学科学,肿瘤学,肿瘤诊断,"Heidelberg University",NULL,博士在读,http://blog.sciencenet.cn/home.php?mod=space&uid=3229046,54,-1,3,6300,522
3248742,王鹏程,医学科学,肿瘤学,消化系统肿瘤,哈尔滨医科大学,第一临床医学院,博士在读,http://blog.sciencenet.cn/home.php?mod=space&uid=3248742,50,-1,8,860,243
3249410,安立斐,医学科学,肿瘤学,肿瘤生物治疗,中山大学,临床医学二系,硕士,http://blog.sciencenet.cn/home.php?mod=space&uid=3249410,50,-1,1,500,191
3250144,车拴龙,医学科学,肿瘤学,肿瘤诊断,延边大学,医学部,硕士在读,http://blog.sciencenet.cn/home.php?mod=space&uid=3250144,50,-1,1,1400,222
3251107,吴松娜,医学科学,肿瘤学,肿瘤化学药物治疗,湖北工业大学,其它,硕士在读,http://blog.sciencenet.cn/home.php?mod=space&uid=3251107,50,-1,1,300,136
3302154,阎影,医学科学,肿瘤学,肿瘤综合治疗,"JHS Bio-Tech",NULL,CEO,http://blog.sciencenet.cn/home.php?mod=space&uid=3302154,51,23,15,8520,24554
3322510,刘建军,医学科学,肿瘤学,肿瘤免疫,重庆思博德生物科技有限公司,NULL,副教授,http://blog.sciencenet.cn/home.php?mod=space&uid=3322510,50,2,1,1600,983
332569,黄河,医学科学,肿瘤学,消化系统肿瘤,中南大学,NULL,副教授,http://blog.sciencenet.cn/home.php?mod=space&uid=332569,51,-1,2,3020,510
3343425,万春华,医学科学,肿瘤学,肿瘤发生,南通大学,公共卫生学院,副教授,http://blog.sciencenet.cn/home.php?mod=space&uid=3343425,50,2,3,1400,12808
3346112,赵宝山,医学科学,肿瘤学,消化系统肿瘤,哈尔滨医科大学,大庆校区,讲师,http://blog.sciencenet.cn/home.php?mod=space&uid=3346112,50,-1,1,500,84
3357133,李欣欣,医学科学,肿瘤学,肿瘤化学药物治疗,福州大学,其它,硕士在读,http://blog.sciencenet.cn/home.php?mod=space&uid=3357133,50,-1,1,500,43
342577,李鲁远,医学科学,肿瘤学,肿瘤病因,南开大学,NULL,教授,http://blog.sciencenet.cn/home.php?mod=space&uid=342577,55,21,11,6260,77684
34701,李栋,医学科学,肿瘤学,肿瘤病因,福建省肿瘤医院,NULL,NULL,http://blog.sciencenet.cn/home.php?mod=space&uid=34701,77,2,37,34100,14672
355817,郭晓红,医学科学,肿瘤学,肿瘤发生,北大医学部,NULL,博士在读,http://blog.sciencenet.cn/home.php?mod=space&uid=355817,53,-1,3,3375,6756
383343,周效华,医学科学,肿瘤学,肿瘤发生,北京生命科学研究所,NULL,助理研究员,http://blog.sciencenet.cn/home.php?mod=space&uid=383343,38,2,62,27312,10632
391958,刘兰兰,医学科学,肿瘤学,肿瘤干细胞,中国科学院,NULL,硕士在读,http://blog.sciencenet.cn/home.php?mod=space&uid=391958,57,2,2,6790,1829
402046,王孝养,医学科学,肿瘤学,呼吸系统肿瘤,NIH/NCI,NULL,NULL,http://blog.sciencenet.cn/home.php?mod=space&uid=402046,59,52,214,63275,455980
434460,申超,医学科学,肿瘤学,肿瘤遗传,哈尔滨医科大学,基础医学院,博士,http://blog.sciencenet.cn/home.php?mod=space&uid=434460,36,2,9,6370,3626
461531,吴添福,医学科学,肿瘤学,头颈部及颌面肿瘤,武汉大学,口腔医学院,博士在读,http://blog.sciencenet.cn/home.php?mod=space&uid=461531,51,1,6,6573,2594
4622,栾俊文,医学科学,肿瘤学,肿瘤病因,山东省医学科学院,NULL,助理研究员,http://blog.sciencenet.cn/home.php?mod=space&uid=4622,89,5,16,16065,17227
472517,邹伟斌,医学科学,肿瘤学,肿瘤免疫,NULL,NULL,NULL,http://blog.sciencenet.cn/home.php?mod=space&uid=472517,54,3,3,11065,9060
481478,梁瑞,医学科学,肿瘤学,女性生殖系统肿瘤,兰州大学,生命科学学院,硕士,http://blog.sciencenet.cn/home.php?mod=space&uid=481478,47,-1,3,7916,881
492899,冯东峰,医学科学,肿瘤学,消化系统肿瘤,吉林大学,NULL,博士,http://blog.sciencenet.cn/home.php?mod=space&uid=492899,34,-1,16,14825,1243
52239,鲍永利,医学科学,肿瘤学,NULL,NULL,NULL,NULL,http://blog.sciencenet.cn/home.php?mod=space&uid=52239,515,79,766,85441,780311
530549,刘晓锐,医学科学,肿瘤学,肿瘤免疫,中国药科大学微基因实验室,NULL,硕士,http://blog.sciencenet.cn/home.php?mod=space&uid=530549,6,-1,1,10540,1574
530970,邹冰,医学科学,肿瘤学,肿瘤病因,香港大学医学院,NULL,,http://blog.sciencenet.cn/home.php?mod=space&uid=530970,58,-1,1,1295,1942
533412,杨芬,医学科学,肿瘤学,NULL,中山大学,NULL,NULL,http://blog.sciencenet.cn/home.php?mod=space&uid=533412,53,4,8,4850,10340
535579,伍志强,医学科学,肿瘤学,肿瘤病因,解放军总医院,其它,,http://blog.sciencenet.cn/home.php?mod=space&uid=535579,50,-1,1,4280,1443
535696,金波,医学科学,肿瘤学,肿瘤综合治疗,山东大学,医学院,,http://blog.sciencenet.cn/home.php?mod=space&uid=535696,50,5,2,1100,4414
537047,赵岩,医学科学,肿瘤学,肿瘤发生,辽宁省肿瘤医院,NULL,副教授,http://blog.sciencenet.cn/home.php?mod=space&uid=537047,58,-1,2,600,1218
538580,丁维军,医学科学,肿瘤学,肿瘤综合治疗,台州医院,NULL,,http://blog.sciencenet.cn/home.php?mod=space&uid=538580,259,-1,5,349685,3737
545022,祝茜茜,医学科学,肿瘤学,肿瘤复发与转移,浙江大学,医学院,硕士,http://blog.sciencenet.cn/home.php?mod=space&uid=545022,50,-1,9,3560,1726
545407,陈波,医学科学,肿瘤学,肿瘤干细胞,浙江理工,生命科学学院,硕士,http://blog.sciencenet.cn/home.php?mod=space&uid=545407,54,10,182,24895,57391
545695,陈典克,医学科学,肿瘤学,消化系统肿瘤,中山大学,临床医学一系,,http://blog.sciencenet.cn/home.php?mod=space&uid=545695,60,4,3,26585,9468
547585,陈相军,医学科学,肿瘤学,肿瘤免疫,四川大学,华西临床医学院,博士,http://blog.sciencenet.cn/home.php?mod=space&uid=547585,43,1,6,52045,2721
549412,史立宏,医学科学,肿瘤学,肿瘤生物治疗,潍坊医学院,临床学院,副教授,http://blog.sciencenet.cn/home.php?mod=space&uid=549412,50,-1,1,400,1863
551200,彭丽,医学科学,肿瘤学,肿瘤发生,中南大学,基础医学院,博士在读,http://blog.sciencenet.cn/home.php?mod=space&uid=551200,247,4,206,55083,11787
553234,邓宇亮,医学科学,肿瘤学,肿瘤研究体系新技术,上海交通大学,其它院系,副研究员,http://blog.sciencenet.cn/home.php?mod=space&uid=553234,161,-1,7,38165,2396
556718,林艺,医学科学,肿瘤学,消化系统肿瘤,北京大学,医学部,博士,http://blog.sciencenet.cn/home.php?mod=space&uid=556718,57,-1,1,1130,1103
558605,王年飞,医学科学,肿瘤学,肿瘤综合治疗,安徽医科大,第一临床学院(第一附属医院),讲师,http://blog.sciencenet.cn/home.php?mod=space&uid=558605,46,1,4,2150,2939
558850,任炳成,医学科学,肿瘤学,神经系统肿瘤（含特殊感受器肿瘤）,天津医大,研究生院,硕士,http://blog.sciencenet.cn/home.php?mod=space&uid=558850,51,10,15,5790,25184
559385,曾越灿,医学科学,肿瘤学,肿瘤综合治疗,中国医科大,NULL,NULL,http://blog.sciencenet.cn/home.php?mod=space&uid=559385,145,1,9,33875,5687
560189,刘彬,医学科学,肿瘤学,肿瘤生物治疗,中国农业科学院,其它院系,硕士在读,http://blog.sciencenet.cn/home.php?mod=space&uid=560189,49,2,8,7690,5537
561284,陈娜,医学科学,肿瘤学,肿瘤病因,東北大学,其它,博士,http://blog.sciencenet.cn/home.php?mod=space&uid=561284,54,-1,10,5010,1324
563033,张海伟,医学科学,肿瘤学,肿瘤化学药物治疗,中国药科大学,NULL,讲师,http://blog.sciencenet.cn/home.php?mod=space&uid=563033,52,-1,6,32700,1086
563480,李元丰,医学科学,肿瘤学,肿瘤遗传,北京大学,NULL,,http://blog.sciencenet.cn/home.php?mod=space&uid=563480,56,4,9,19165,5956
564404,沈健,医学科学,肿瘤学,女性生殖系统肿瘤,华中科大,同济医学院第一临床学院,,http://blog.sciencenet.cn/home.php?mod=space&uid=564404,50,-1,1,1220,1031
568246,王云飞,医学科学,肿瘤学,女性生殖系统肿瘤,上海交通大学,医学院,博士在读,http://blog.sciencenet.cn/home.php?mod=space&uid=568246,49,-1,7,12250,1278
576753,牛凯峰,医学科学,肿瘤学,肿瘤病因,中国科学院,北京基因组研究所,硕士在读,http://blog.sciencenet.cn/home.php?mod=space&uid=576753,64,-1,8,11700,2026
584787,刘涛,医学科学,肿瘤学,肿瘤复发与转移,华中科大,同济医学院第一临床学院,博士在读,http://blog.sciencenet.cn/home.php?mod=space&uid=584787,50,2,3,3200,5004
585628,王园园,医学科学,肿瘤学,肿瘤康复（包括社会心理康复）,第二军医大学,NULL,硕士在读,http://blog.sciencenet.cn/home.php?mod=space&uid=585628,53,-1,4,2890,1150
594986,张丰,医学科学,肿瘤学,肿瘤发生,第四军医大学,NULL,其它院系,http://blog.sciencenet.cn/home.php?mod=space&uid=594986,58,10,36,67250,86839
597621,王亚清,医学科学,肿瘤学,肿瘤生物治疗,宁波大学,医学院,硕士在读,http://blog.sciencenet.cn/home.php?mod=space&uid=597621,61,-1,5,47420,1651
598156,李英辉,医学科学,肿瘤学,肿瘤诊断,秒华思博,NULL,研究员,http://blog.sciencenet.cn/home.php?mod=space&uid=598156,50,-1,1,1775,1024
599842,吴培煌,医学科学,肿瘤学,肿瘤发生,中山大学,NULL,硕士,http://blog.sciencenet.cn/home.php?mod=space&uid=599842,128,-1,9,40815,2205
600891,余志斌,医学科学,肿瘤学,肿瘤发生,中南大学,湘雅医学院,博士,http://blog.sciencenet.cn/home.php?mod=space&uid=600891,58,-1,4,42325,561
603162,王喜,医学科学,肿瘤学,消化系统肿瘤,第二军医大学,其它,讲师,http://blog.sciencenet.cn/home.php?mod=space&uid=603162,50,1,2,980,2982
614416,张蛟,医学科学,肿瘤学,肿瘤综合治疗,四川大学,华西临床医学院,博士在读,http://blog.sciencenet.cn/home.php?mod=space&uid=614416,50,-1,1,410,639
615130,蔚丹丹,医学科学,肿瘤学,肿瘤综合治疗,南通大学,临床医学院,硕士在读,http://blog.sciencenet.cn/home.php?mod=space&uid=615130,57,4,9,24325,1723
617467,李保伟,医学科学,肿瘤学,肿瘤生物治疗,中国科学院,动物研究所,博士在读,http://blog.sciencenet.cn/home.php?mod=space&uid=617467,53,-1,2,3695,974
620371,曹宇,医学科学,肿瘤学,肿瘤生物治疗,"Georgia Institute of Technology",NULL,NULL,http://blog.sciencenet.cn/home.php?mod=space&uid=620371,1305,61,180,8761,169423
620751,殷刚,医学科学,肿瘤学,肿瘤干细胞,"Yale University",其它,副研究员,http://blog.sciencenet.cn/home.php?mod=space&uid=620751,48,-1,1,940,1309
622457,王敬涛,医学科学,肿瘤学,消化系统肿瘤,上海交通大学,医学院,博士,http://blog.sciencenet.cn/home.php?mod=space&uid=622457,54,-1,1,36200,84
626517,栾静,医学科学,肿瘤学,肿瘤病因,大连医大,基础医学院,,http://blog.sciencenet.cn/home.php?mod=space&uid=626517,50,3,19,2925,10579
628192,张延亭,医学科学,肿瘤学,NULL,"University of Maryland",NULL,,http://blog.sciencenet.cn/home.php?mod=space&uid=628192,53,-1,7,2200,2254
630356,孟茂斌,医学科学,肿瘤学,肿瘤物理治疗,天津医大,其它院系,讲师,http://blog.sciencenet.cn/home.php?mod=space&uid=630356,47,-1,2,3780,1077
630907,王建涛,医学科学,肿瘤学,肿瘤综合治疗,四川大学,NULL,博士在读,http://blog.sciencenet.cn/home.php?mod=space&uid=630907,51,2,7,6240,1865
633418,胡永珍,医学科学,肿瘤学,神经系统肿瘤（含特殊感受器肿瘤）,哈尔滨医科大学,第一临床医学院,硕士在读,http://blog.sciencenet.cn/home.php?mod=space&uid=633418,54,-1,31,18565,3899
642790,刘刘,医学科学,肿瘤学,肿瘤诊断,石河子大学,医学院,副教授,http://blog.sciencenet.cn/home.php?mod=space&uid=642790,54,-1,1,6630,1513
